time,V
308.0,296.0
309.0,331.0
310.0,346.0
311.0,360.0
312.0,372.0
313.0,394.0
314.0,413.0
315.0,421.0
316.0,435.0
317.0,441.0
318.0,451.0
319.0,456.0
320.0,460.0
321.0,467.0
322.0,473.0
323.0,476.0
324.0,479.0
325.0,483.0
326.0,485.0
327.0,488.0
328.0,489.0
329.0,491.0
330.0,493.0
331.0,495.0
332.0,496.0
333.0,497.0
334.0,497.0
335.0,494.0
336.0,492.0
337.0,488.0
338.0,481.0
339.0,477.0
340.0,472.0
341.0,460.0
342.0,454.0
343.0,447.0
344.0,436.0
345.0,425.0
346.0,413.0
347.0,407.0
348.0,401.0
349.0,389.0
350.0,376.0
351.0,363.0
352.0,351.5
353.0,340.0
354.0,328.0
355.0,316.0
356.0,304.0
357.0,292.0
358.0,280.0
359.0,268.0
360.0,256.0
361.0,244.0
362.0,231.5
363.0,219.0
364.0,206.5
365.0,194.0
366.0,181.85
367.0,169.7
368.0,157.55
369.0,145.4
370.0,133.25
371.0,121.1
372.0,108.95
373.0,96.8
374.0,81.4
375.0,74.6
376.0,62.7
377.0,57.5
378.0,48.7
379.0,44.8
380.0,37.8
381.0,34.8
382.0,32.0
383.0,27.3
384.0,25.3
385.0,21.6
386.0,20.0
387.0,17.3
388.0,16.1
389.0,14.0
390.0,13.1
391.0,11.5
392.0,10.8
393.0,10.1
394.0,9.55
395.0,8.53
396.0,7.68
397.0,7.11
398.0,6.71
399.0,6.36
400.0,6.2
401.0,15.2
402.0,36.7
403.0,93.6
404.0,121.0
405.0,171.0
406.0,234.0
407.0,273.0
408.0,294.0
409.0,329.0
410.0,345.0
411.0,371.0
412.0,382.0
413.0,393.0
414.0,403.0
415.0,420.0
416.0,434.0
417.0,440.0
418.0,451.0
419.0,455.0
420.0,464.0
421.0,467.0
422.0,470.0
423.0,476.0
424.0,481.0
425.0,483.0
426.0,484.0
427.0,488.0
428.0,489.0
429.0,492.0
430.0,493.0
431.0,494.0
432.0,496.0
433.0,497.0
434.0,497.0
435.0,494.0
436.0,491.0
437.0,487.0
438.0,480.0
439.0,476.0
440.0,470.0
441.0,465.0
442.0,453.0
443.0,446.0
444.0,435.0
445.0,423.0
446.0,417.0
447.0,411.0
448.0,399.0
449.0,386.0
450.0,373.0
451.0,360.0
452.0,348.0
453.0,336.0
454.0,324.0
455.0,312.0
456.0,300.0
457.0,288.0
458.0,275.5
459.0,263.0
460.0,255.0
461.0,247.0
462.0,239.0
463.0,226.5
464.0,214.0
465.0,201.0
466.0,188.0
467.0,174.97142857142856
468.0,161.94285714285715
469.0,148.9142857142857
470.0,135.8857142857143
471.0,122.85714285714286
472.0,109.82857142857142
473.0,96.8
474.0,81.5
475.0,74.6
476.0,62.7
477.0,57.6
478.0,53.0
479.0,44.8
480.0,37.8
481.0,34.8
482.0,32.0
483.0,27.4
484.0,25.3
485.0,21.6
486.0,20.0
487.0,18.5
488.0,15.4
489.0,14.2
490.0,13.1
491.0,11.5
492.0,10.8
493.0,10.2
494.0,9.04
495.0,8.56
496.0,7.72
497.0,7.35
498.0,6.7
499.0,6.42
500.0,6.05
