time,V
0.0,3.5
1.0,28.299999999999997
2.0,98.03
3.0,182.94827586206895
4.0,261.48534482758623
5.0,332.72
6.0,396.51
7.0,453.06494505494504
8.0,505.5930769230769
9.0,553.565
10.0,596.9091208791209
11.0,635.9821739130434
12.0,670.5975824175824
13.0,701.6608695652174
14.0,730.3000000000001
15.0,756.7061538461538
16.0,780.5598913043478
17.0,802.27
18.0,821.3002197802197
19.0,838.4193333333334
20.0,854.0962222222222
21.0,868.502
22.0,881.34
23.0,868.2181250000001
24.0,809.43
25.0,734.4002197802198
26.0,664.7002173913042
27.0,601.292967032967
28.0,543.4791304347825
29.0,491.6846153846153
30.0,445.7111956521739
31.0,404.4046153846154
32.0,366.53826086956525
33.0,331.5843956043956
34.0,299.94141304347824
35.0,271.1799999999999
36.0,245.93659340659337
37.0,223.26260869565223
38.0,202.34652173913042
39.0,183.33173913043484
40.0,166.21
41.0,175.24
42.0,230.87
43.0,303.49220779220786
44.0,370.22486842105263
45.0,431.2135064935064
46.0,486.13012987012985
47.0,534.9196052631578
48.0,578.9757142857144
49.0,619.1510869565218
50.0,656.2806593406592
51.0,689.8276086956522
52.0,720.1365217391304
53.0,746.9020879120878
54.0,770.8746153846154
55.0,792.7902173913044
56.0,812.9184615384615
57.0,831.3260869565217
58.0,848.0148351648352
59.0,862.9265217391304
60.0,876.1664835164836
61.0,888.3560000000001
62.0,899.37
63.0,884.7082352941177
64.0,824.19
65.0,747.3402197802202
66.0,677.0286666666667
67.0,612.0871111111109
68.0,553.4128571428571
69.0,500.782
70.0,453.8526666666665
71.0,411.8821739130433
72.0,373.0462637362639
73.0,337.63391304347806
74.0,305.1516483516485
75.0,276.08847826086964
76.0,250.39560439560444
77.0,227.20255319148933
78.0,205.9880851063829
79.0,186.55130434782612
80.0,169.19
81.0,177.85125000000016
82.0,233.31
83.0,305.6992207792205
84.0,372.2282894736839
85.0,433.0159740259739
86.0,487.76207792207816
87.0,536.4002631578948
88.0,580.5375000000003
89.0,620.6414285714285
90.0,656.8756521739128
91.0,690.3640659340658
92.0,720.6202173913042
93.0,747.9626086956521
94.0,772.0987912087912
95.0,793.7224175824176
96.0,813.4928260869566
97.0,831.6500000000001
98.0,848.2502173913044
99.0,863.3076923076924
100.0,876.7556521739132
101.0,888.6960439560439
102.0,899.7
103.0,885.1290476190478
104.0,824.46
105.0,747.9339999999999
106.0,676.8337362637363
107.0,612.3299999999998
108.0,553.7712087912088
109.0,500.8977777777779
110.0,454.0369230769229
111.0,411.86000000000007
112.0,373.26108695652204
113.0,337.5897802197804
114.0,305.3593478260871
115.0,276.23869565217393
116.0,250.5208791208792
117.0,227.27499999999992
118.0,205.994347826087
119.0,186.64934782608685
120.0,169.25
121.0,177.90125000000018
122.0,233.35
123.0,305.73922077922055
124.0,372.26210526315765
125.0,433.0459740259739
126.0,487.79207792207814
127.0,536.4248684210527
128.0,580.3400000000004
129.0,620.392608695652
130.0,657.3925274725273
131.0,690.8286956521741
132.0,721.0486956521742
133.0,747.7215384615384
134.0,771.6253846153846
135.0,793.4680434782608
136.0,813.530769230769
137.0,831.8839130434782
138.0,848.5224175824177
139.0,863.3795652173911
140.0,876.5814285714284
141.0,888.7433333333333
142.0,899.71
143.0,885.1390476190475
144.0,824.46
145.0,747.9349999999998
146.0,676.8437362637363
147.0,612.3369230769229
148.0,553.7712087912084
149.0,500.89777777777755
150.0,454.04307692307674
151.0,411.86999999999966
152.0,373.263043478261
153.0,337.59879120879134
154.0,305.3693478260867
155.0,276.239565217391
156.0,250.53087912087918
157.0,227.2795652173914
158.0,205.9943478260868
159.0,186.6493478260869
160.0,169.25
161.0,177.90124999999966
162.0,233.35
163.0,305.74610389610433
164.0,372.2621052631582
165.0,433.05519480519473
166.0,487.79207792207814
167.0,536.4302631578947
168.0,580.3500000000004
169.0,620.3945652173912
170.0,657.3925274725273
171.0,690.8286956521741
172.0,721.0495652173917
173.0,747.7297802197802
174.0,771.6253846153846
175.0,793.4680434782608
176.0,813.530769230769
177.0,831.8839130434782
178.0,848.5224175824177
179.0,863.3795652173911
180.0,876.5814285714284
181.0,888.7433333333333
182.0,899.71
183.0,885.1390476190475
184.0,824.46
185.0,746.4653846153841
186.0,675.9194339622644
187.0,611.725
188.0,554.4313186813187
189.0,502.6321739130436
190.0,455.06846153846203
191.0,411.5638043478262
192.0,372.12109890109866
193.0,336.8865217391306
194.0,305.5908791208793
195.0,277.0236585365856
196.0,251.1960493827161
197.0,227.42000000000002
198.0,205.82185185185182
199.0,186.49463414634133
200.0,169.25
