time,V
159.0,28.6
160.0,26.4
161.0,24.4
162.0,20.9
163.0,19.4
164.0,18.0
165.0,16.7
166.0,15.6
167.0,14.5
168.0,13.5
169.0,12.7
170.0,11.9
171.0,10.5
172.0,9.86
173.0,9.3
174.0,8.79
175.0,8.34
176.0,7.93
177.0,7.54
178.0,7.18
179.0,6.86
180.0,6.56
181.0,6.29
182.0,5.83
183.0,5.63
184.0,5.44
185.0,5.27
186.0,5.11
187.0,4.97
188.0,4.85
189.0,4.73
190.0,4.63
191.0,4.53
192.0,4.36
193.0,4.28
194.0,4.21
195.0,4.16
196.0,4.1
197.0,4.06
198.0,3.97
199.0,3.94
200.0,4.24
201.0,12.4
202.0,98.0
203.0,195.0
204.0,240.0
205.0,360.0
206.0,396.0
207.0,448.0
208.0,496.0
209.0,541.0
210.0,582.0
211.0,653.0
212.0,683.0
213.0,711.0
214.0,736.0
215.0,760.0
216.0,782.0
217.0,801.0
218.0,819.0
219.0,842.0
220.0,857.0
221.0,870.0
222.0,882.0
223.0,879.0
224.0,809.0
225.0,741.0
226.0,677.0
227.0,618.0
228.0,564.0
229.0,514.0
230.0,431.0
231.0,394.0
232.0,360.0
233.0,328.0
234.0,300.0
235.0,273.0
236.0,250.0
237.0,229.0
238.0,209.0
239.0,191.0
240.0,160.0
241.0,146.0
242.0,133.0
243.0,122.0
244.0,112.0
245.0,103.0
246.0,93.8
247.0,85.8
248.0,78.5
249.0,72.0
250.0,60.7
251.0,55.7
252.0,51.1
253.0,46.9
254.0,43.1
255.0,39.6
256.0,36.5
257.0,33.7
258.0,31.0
259.0,28.6
260.0,26.4
261.0,22.5
262.0,20.9
263.0,19.4
264.0,18.0
265.0,16.7
266.0,15.6
267.0,14.5
268.0,13.5
269.0,12.7
270.0,11.9
271.0,10.5
272.0,9.86
273.0,9.3
274.0,8.79
275.0,8.34
276.0,7.92
277.0,7.54
278.0,7.18
279.0,6.85
280.0,6.56
281.0,6.29
282.0,5.83
283.0,5.63
284.0,5.44
285.0,5.27
286.0,5.11
287.0,4.97
288.0,4.85
289.0,4.74
290.0,4.55
291.0,4.47
292.0,4.39
293.0,4.32
294.0,4.25
295.0,4.19
296.0,4.08
297.0,4.03
298.0,3.98
299.0,3.94
300.0,3.91
301.0,25.7
302.0,68.1
303.0,197.0
304.0,285.0
305.0,364.0
306.0,400.0
307.0,452.0
308.0,500.0
309.0,544.0
310.0,585.0
311.0,622.0
312.0,685.0
313.0,713.0
314.0,738.0
315.0,762.0
316.0,783.0
317.0,803.0
318.0,820.0
319.0,836.0
320.0,850.0
321.0,870.0
322.0,881.0
323.0,869.0
324.0,809.0
325.0,741.0
326.0,677.0
327.0,619.0
328.0,565.0
329.0,515.0
330.0,432.0
331.0,395.0
332.0,361.0
333.0,329.0
334.0,300.0
335.0,274.0
336.0,250.0
337.0,229.0
338.0,210.0
339.0,192.0
340.0,160.0
341.0,146.0
342.0,134.0
343.0,123.0
344.0,112.0
345.0,103.0
346.0,94.1
347.0,86.0
348.0,78.7
349.0,72.1
350.0,60.9
351.0,55.9
352.0,51.3
353.0,47.0
354.0,43.2
355.0,39.7
356.0,36.6
357.0,33.8
358.0,31.1
359.0,28.7
360.0,24.4
361.0,22.6
362.0,21.0
363.0,19.5
364.0,18.1
365.0,16.8
366.0,15.6
367.0,14.5
368.0,13.6
369.0,12.7
370.0,11.9
371.0,10.5
372.0,9.88
373.0,9.31
374.0,8.81
375.0,8.35
376.0,7.94
377.0,7.55
378.0,7.19
379.0,6.86
380.0,6.57
381.0,6.3
382.0,5.84
383.0,5.64
384.0,5.45
385.0,5.27
386.0,5.12
387.0,4.98
388.0,4.85
389.0,4.75
390.0,4.64
391.0,4.45
392.0,4.36
393.0,4.29
394.0,4.22
395.0,4.16
396.0,4.11
397.0,4.03
398.0,4.0
399.0,3.93
400.0,3.94
401.0,27.4
402.0,98.0
403.0,195.0
404.0,240.0
405.0,323.0
406.0,396.0
407.0,448.0
408.0,496.0
409.0,541.0
410.0,582.0
411.0,653.0
412.0,683.0
413.0,711.0
414.0,736.0
415.0,760.0
416.0,782.0
417.0,801.0
418.0,819.0
419.0,842.0
420.0,857.0
421.0,870.0
422.0,883.0
423.0,850.0
424.0,836.0
425.0,741.0
426.0,677.0
427.0,618.0
428.0,565.0
429.0,471.0
430.0,432.0
431.0,395.0
432.0,361.0
433.0,329.0
434.0,300.0
435.0,274.0
436.0,250.0
437.0,229.0
438.0,210.0
439.0,175.0
440.0,160.0
441.0,146.0
442.0,134.0
443.0,123.0
444.0,112.0
445.0,103.0
446.0,94.0
447.0,86.0
448.0,78.7
449.0,72.1
450.0,60.9
451.0,55.9
452.0,51.2
453.0,47.0
454.0,43.1
455.0,39.7
456.0,36.6
457.0,33.8
458.0,31.1
459.0,28.7
460.0,24.4
461.0,22.6
462.0,21.0
463.0,19.5
464.0,18.1
465.0,16.8
466.0,15.6
467.0,14.5
468.0,13.6
469.0,12.7
470.0,11.9
471.0,10.5
472.0,9.88
473.0,9.31
474.0,8.8
475.0,8.35
476.0,7.94
477.0,7.55
478.0,7.19
479.0,6.86
480.0,6.56
481.0,6.3
482.0,5.86
483.0,5.68
484.0,5.5
485.0,5.35
486.0,5.07
487.0,4.93
488.0,4.81
489.0,4.7
490.0,4.59
491.0,4.49
492.0,4.4
493.0,4.33
494.0,4.26
495.0,4.14
496.0,4.08
497.0,4.03
498.0,3.99
499.0,3.95
500.0,3.9
