time,V
178.0,65.9
179.0,64.0
180.0,62.1
181.0,60.4
182.0,58.7
183.0,57.0
184.0,55.4
185.0,53.800000000000004
186.0,52.2
187.0,50.766666666666666
188.0,49.333333333333336
189.0,47.9
190.0,46.925
191.0,45.95
192.0,44.975
193.0,44.0
194.0,42.86666666666667
195.0,41.733333333333334
196.0,39.8
197.0,38.925
198.0,38.05
199.0,37.175
200.0,37.1
201.0,38.0
202.0,53.1
203.0,59.150000000000006
204.0,65.2
205.0,76.8
206.0,82.35
207.0,87.9
208.0,98.6
209.0,103.8
210.0,109.0
211.0,119.0
212.0,125.0
213.0,131.0
214.0,136.5
215.0,142.0
216.0,146.5
217.0,151.0
218.0,155.0
219.0,159.0
220.0,162.0
221.0,165.0
222.0,167.5
223.0,170.0
224.0,172.0
225.0,174.0
226.0,175.0
227.0,177.0
228.0,178.0
229.0,179.0
230.0,179.0
231.0,179.0
232.0,179.0
233.0,178.0
234.0,177.5
235.0,177.0
236.0,176.0
237.0,175.0
238.0,173.0
239.0,171.0
240.0,169.0
241.0,167.0
242.0,165.0
243.0,163.0
244.0,159.0
245.0,156.5
246.0,154.0
247.0,151.5
248.0,149.0
249.0,143.0
250.0,140.0
251.0,137.0
252.0,133.33333333333334
253.0,129.66666666666666
254.0,126.0
255.0,122.33333333333333
256.0,118.66666666666667
257.0,115.0
258.0,112.5
259.0,110.0
260.0,107.5
261.0,105.0
262.0,102.03333333333333
263.0,99.06666666666666
264.0,96.1
265.0,93.36666666666666
266.0,90.63333333333334
267.0,87.9
268.0,85.46666666666667
269.0,83.03333333333333
270.0,80.6
271.0,78.39999999999999
272.0,76.2
273.0,74.0
274.0,72.5
275.0,71.0
276.0,69.5
277.0,68.0
278.0,66.1
279.0,64.2
280.0,62.3
281.0,60.56666666666666
282.0,58.833333333333336
283.0,57.1
284.0,55.53333333333333
285.0,53.96666666666667
286.0,52.4
287.0,50.93333333333333
288.0,49.46666666666667
289.0,48.0
290.0,47.025
291.0,46.05
292.0,45.075
293.0,44.1
294.0,42.96666666666667
295.0,41.833333333333336
296.0,40.7
297.0,39.7
298.0,38.7
299.0,37.900000000000006
300.0,36.4
301.0,37.7
302.0,53.3
303.0,59.3
304.0,65.3
305.0,77.0
306.0,82.55
307.0,88.1
308.0,98.8
309.0,103.9
310.0,109.0
311.0,119.0
312.0,125.0
313.0,131.0
314.0,136.5
315.0,142.0
316.0,146.5
317.0,151.0
318.0,155.0
319.0,159.0
320.0,162.0
321.0,165.0
322.0,167.5
323.0,170.0
324.0,172.0
325.0,174.0
326.0,175.0
327.0,178.0
328.0,178.0
329.0,179.0
330.0,179.0
331.0,179.0
332.0,179.0
333.0,178.0
334.0,177.5
335.0,177.0
336.0,176.0
337.0,175.0
338.0,173.0
339.0,171.0
340.0,169.5
341.0,168.0
342.0,166.0
343.0,164.0
344.0,159.0
345.0,156.5
346.0,154.0
347.0,151.5
348.0,149.0
349.0,143.0
350.0,140.0
351.0,137.0
352.0,133.33333333333334
353.0,129.66666666666666
354.0,126.0
355.0,122.33333333333333
356.0,118.66666666666667
357.0,115.0
358.0,112.5
359.0,110.0
360.0,107.5
361.0,105.0
362.0,102.03333333333333
363.0,99.06666666666666
364.0,96.1
365.0,93.39999999999999
366.0,90.7
367.0,88.0
368.0,85.53333333333333
369.0,83.06666666666666
370.0,80.6
371.0,78.39999999999999
372.0,76.2
373.0,74.0
374.0,72.06666666666666
375.0,70.13333333333334
376.0,68.2
377.0,66.4
378.0,64.6
379.0,62.8
380.0,61.55
381.0,60.3
382.0,59.05
383.0,57.8
384.0,56.266666666666666
385.0,54.733333333333334
386.0,53.2
387.0,51.800000000000004
388.0,50.4
389.0,49.0
390.0,47.733333333333334
391.0,46.46666666666667
392.0,45.2
393.0,44.06666666666667
394.0,42.93333333333333
395.0,41.7
396.0,40.9
397.0,39.4
398.0,37.9
399.0,37.2
400.0,36.5
401.0,38.4
402.0,53.2
403.0,59.25
404.0,65.3
405.0,76.9
406.0,82.45
407.0,88.0
408.0,98.7
409.0,103.85
410.0,109.0
411.0,119.0
412.0,125.0
413.0,131.0
414.0,136.5
415.0,142.0
416.0,146.5
417.0,151.0
418.0,155.0
419.0,159.0
420.0,162.0
421.0,165.0
422.0,168.0
423.0,171.0
424.0,172.5
425.0,174.0
426.0,175.0
427.0,177.0
428.0,178.0
429.0,179.0
430.0,179.0
431.0,179.0
432.0,179.0
433.0,178.0
434.0,177.5
435.0,177.0
436.0,176.0
437.0,175.0
438.0,173.0
439.0,171.0
440.0,169.0
441.0,167.0
442.0,165.5
443.0,164.0
444.0,159.0
445.0,157.0
446.0,155.0
447.0,152.0
448.0,149.0
449.0,144.0
450.0,140.5
451.0,137.0
452.0,133.33333333333334
453.0,129.66666666666666
454.0,126.0
455.0,122.33333333333333
456.0,118.66666666666667
457.0,115.0
458.0,112.5
459.0,110.0
460.0,107.5
461.0,105.0
462.0,102.03333333333333
463.0,99.06666666666666
464.0,96.1
465.0,93.39999999999999
466.0,90.7
467.0,88.0
468.0,85.53333333333333
469.0,83.06666666666666
470.0,80.6
471.0,78.39999999999999
472.0,76.2
473.0,74.0
474.0,72.5
475.0,71.0
476.0,69.5
477.0,67.35
478.0,65.2
479.0,63.150000000000006
480.0,61.1
481.0,59.833333333333336
482.0,58.56666666666666
483.0,57.3
484.0,55.55
485.0,53.8
486.0,52.15
487.0,50.5
488.0,49.46666666666667
489.0,48.43333333333333
490.0,47.5
491.0,45.6
492.0,44.8
493.0,44.0
494.0,42.3
495.0,41.55
496.0,40.8
497.0,39.3
498.0,38.599999999999994
499.0,37.9
500.0,36.4
