time,V
241.0,214.0
242.0,202.0
243.0,196.5
244.0,191.0
245.0,180.0
246.0,168.0
247.0,156.0
248.0,144.0
249.0,132.0
250.0,125.5
251.0,119.0
252.0,104.75
253.0,90.5
254.0,76.2
255.0,69.8
256.0,64.0
257.0,53.9
258.0,45.7
259.0,42.0
260.0,35.5
261.0,32.7
262.0,30.1
263.0,25.8
264.0,23.8
265.0,22.0
266.0,18.9
267.0,16.3
268.0,15.2
269.0,13.3
270.0,12.4
271.0,10.9
272.0,10.3
273.0,9.69
274.0,9.15
275.0,8.19
276.0,7.4
277.0,7.07
278.0,6.48
279.0,6.21
280.0,5.75
281.0,5.56
282.0,5.38
283.0,5.07
284.0,4.93
285.0,4.69
286.0,4.58
287.0,4.41
288.0,4.33
289.0,4.19
290.0,4.13
291.0,4.02
292.0,3.98
293.0,3.9
294.0,3.86
295.0,3.8
296.0,3.77
297.0,3.73
298.0,3.71
299.0,3.69
300.0,3.67
301.0,6.91
302.0,32.0
303.0,41.3
304.0,74.8
305.0,98.4
306.0,109.0
307.0,139.0
308.0,149.0
309.0,167.0
310.0,174.0
311.0,181.0
312.0,193.0
313.0,198.0
314.0,208.0
315.0,212.0
316.0,219.0
317.0,222.0
318.0,227.0
319.0,229.0
320.0,234.0
321.0,235.0
322.0,238.0
323.0,240.0
324.0,241.0
325.0,243.0
326.0,244.0
327.0,246.0
328.0,246.0
329.0,248.0
330.0,248.0
331.0,249.0
332.0,250.0
333.0,250.0
334.0,249.0
335.0,248.0
336.0,244.0
337.0,239.0
338.0,232.0
339.0,227.0
340.0,221.0
341.0,215.0
342.0,202.0
343.0,195.0
344.0,183.0
345.0,177.0
346.0,171.0
347.0,159.0
348.0,146.0
349.0,132.0
350.0,125.5
351.0,119.0
352.0,105.0
353.0,90.5
354.0,76.1
355.0,69.7
356.0,58.6
357.0,53.8
358.0,49.5
359.0,41.9
360.0,38.5
361.0,32.6
362.0,30.0
363.0,25.7
364.0,23.7
365.0,20.3
366.0,18.8
367.0,16.3
368.0,15.2
369.0,14.2
370.0,12.4
371.0,10.9
372.0,10.2
373.0,9.66
374.0,8.63
375.0,8.17
376.0,7.39
377.0,7.06
378.0,6.47
379.0,6.2
380.0,5.96
381.0,5.55
382.0,5.21
383.0,5.06
384.0,4.93
385.0,4.68
386.0,4.58
387.0,4.4
388.0,4.32
389.0,4.19
390.0,4.12
391.0,4.02
392.0,3.95
393.0,3.92
394.0,3.86
395.0,3.81
396.0,3.78
397.0,3.73
398.0,3.71
399.0,3.7
400.0,4.94
401.0,5.51
402.0,32.1
403.0,36.8
404.0,74.6
405.0,98.1
406.0,118.0
407.0,138.0
408.0,148.0
409.0,158.0
410.0,174.0
411.0,187.0
412.0,193.0
413.0,198.0
414.0,208.0
415.0,212.0
416.0,219.0
417.0,222.0
418.0,224.0
419.0,229.0
420.0,234.0
421.0,235.0
422.0,238.0
423.0,240.0
424.0,242.0
425.0,243.0
426.0,244.0
427.0,246.0
428.0,246.0
429.0,247.0
430.0,248.0
431.0,249.0
432.0,250.0
433.0,250.0
434.0,249.0
435.0,248.0
436.0,243.0
437.0,241.0
438.0,234.0
439.0,230.0
440.0,219.0
441.0,213.0
442.0,207.0
443.0,200.0
444.0,189.0
445.0,178.0
446.0,166.0
447.0,154.0
448.0,142.0
449.0,135.5
450.0,129.0
451.0,116.0
452.0,103.25
453.0,90.5
454.0,83.1
455.0,69.9
456.0,58.8
457.0,54.1
458.0,45.8
459.0,42.1
460.0,35.6
461.0,32.8
462.0,30.2
463.0,25.8
464.0,23.9
465.0,20.4
466.0,18.9
467.0,16.4
468.0,15.3
469.0,13.3
470.0,12.4
471.0,10.9
472.0,10.3
473.0,9.17
474.0,8.67
475.0,8.21
476.0,7.41
477.0,7.08
478.0,6.49
479.0,6.22
480.0,5.76
481.0,5.56
482.0,5.23
483.0,5.08
484.0,4.94
485.0,4.69
486.0,4.59
487.0,4.41
488.0,4.33
489.0,4.19
490.0,4.13
491.0,4.03
492.0,3.95
493.0,3.92
494.0,3.87
495.0,3.81
496.0,3.79
497.0,3.74
498.0,3.72
499.0,3.68
500.0,3.67
