time,V
347.0,45.2
348.0,41.5
349.0,38.2
350.0,32.3
351.0,29.8
352.0,25.5
353.0,23.6
354.0,20.2
355.0,18.7
356.0,16.2
357.0,15.1
358.0,13.1
359.0,12.3
360.0,10.8
361.0,10.2
362.0,9.61
363.0,9.08
364.0,8.13
365.0,7.35
366.0,7.03
367.0,6.44
368.0,6.18
369.0,5.73
370.0,5.53
371.0,5.2
372.0,5.05
373.0,4.91
374.0,4.67
375.0,4.57
376.0,4.4
377.0,4.32
378.0,4.18
379.0,4.12
380.0,4.02
381.0,3.97
382.0,3.89
383.0,3.86
384.0,3.83
385.0,3.77
386.0,3.75
387.0,3.71
388.0,3.69
389.0,3.66
390.0,3.64
391.0,3.62
392.0,3.61
393.0,3.6
394.0,3.59
395.0,3.57
396.0,3.56
397.0,3.55
398.0,3.55
399.0,3.54
400.0,3.55
401.0,8.39
402.0,47.7
403.0,72.1
404.0,93.7
405.0,103.0
406.0,125.0
407.0,146.0
408.0,156.0
409.0,172.0
410.0,179.0
411.0,192.0
412.0,197.0
413.0,202.0
414.0,207.0
415.0,214.0
416.0,221.0
417.0,224.0
418.0,229.0
419.0,231.0
420.0,235.0
421.0,236.0
422.0,239.0
423.0,240.0
424.0,239.0
425.0,237.0
426.0,232.0
427.0,227.0
428.0,223.0
429.0,218.0
430.0,207.0
431.0,200.0
432.0,194.0
433.0,187.0
434.0,176.0
435.0,164.0
436.0,152.0
437.0,145.5
438.0,139.0
439.0,126.0
440.0,113.0
441.0,99.4
442.0,89.7
443.0,75.5
444.0,69.2
445.0,58.2
446.0,53.5
447.0,49.2
448.0,41.7
449.0,35.2
450.0,32.4
451.0,29.9
452.0,25.5
453.0,23.6
454.0,20.2
455.0,18.7
456.0,16.2
457.0,15.1
458.0,13.2
459.0,12.3
460.0,10.8
461.0,10.2
462.0,9.63
463.0,8.6
464.0,8.15
465.0,7.37
466.0,7.04
467.0,6.73
468.0,6.19
469.0,5.73
470.0,5.54
471.0,5.2
472.0,5.06
473.0,4.79
474.0,4.68
475.0,4.57
476.0,4.48
477.0,4.32
478.0,4.18
479.0,4.12
480.0,4.02
481.0,3.97
482.0,3.89
483.0,3.86
484.0,3.83
485.0,3.77
486.0,3.75
487.0,3.71
488.0,3.69
489.0,3.66
490.0,3.63
491.0,3.62
492.0,3.6
493.0,3.59
494.0,3.59
495.0,3.57
496.0,3.56
497.0,3.56
498.0,3.55
499.0,3.54
500.0,3.54
